3
1000
59139, 19632
9971, 75179
13605, 82658
43190, 60329
40399, 13070
8646, 62346
85732, 26392
28059, 57134
9608, 79010
51106, 66688
94450, 38871
25735, 38879
79889, 21927
45526, 16478
654, 86873
80750, 20255
27757, 72760
62320, 26305
11469, 16695
95633, 42382
10859, 12393
67059, 4921
33302, 96872
45201, 32833
57743, 87895
71313, 74257
95627, 87512
40212, 96818
76147, 18879
46003, 65558
9066, 48159
7991, 73723
25056, 516
57269, 59063
16376, 76695
66389, 78018
36403, 89938
65084, 66108
45986, 4724
80466, 8245
81688, 9221
42095, 70475
48533, 85267
34497, 52169
47643, 49898
42200, 5801
193, 46695
82286, 29829
48978, 60662
67086, 61101
95649, 81773
20068, 78680
8762, 97744
67385, 99530
19230, 27089
21665, 80947
57287, 68351
86800, 41312
11899, 13682
98529, 53329
29508, 37081
92298, 70947
33263, 9849
74981, 82264
93567, 38677
20744, 74837
96351, 56140
23891, 63444
94537, 50622
57968, 45238
92100, 49497
51603, 93710
60159, 8000
91767, 89636
26586, 82177
32705, 44898
17578, 22145
67627, 61446
2292, 85297
45650, 47953
74122, 98632
88516, 1910
30667, 98883
9234, 39270
84400, 5081
84244, 64778
78795, 74274
23073, 72901
8006, 48915
63178, 26536
26898, 97996
91064, 35965
67867, 77065
17636, 84112
83558, 11432
84363, 16503
32200, 24344
93327, 79023
74003, 49458
39697, 52526
94170, 51022
82809, 8672
72423, 47486
52500, 94198
44759, 1694
16915, 80001
96498, 69681
57449, 53323
57424, 71799
51373, 54862
67327, 58307
79963, 15043
31176, 40048
94496, 11856
30370, 62552
58208, 35467
77577, 12947
28467, 56944
20165, 89131
83357, 88798
76964, 5192
20260, 60148
92616, 39405
8884, 40214
38108, 40205
16930, 6212
26753, 96135
55213, 50965
4411, 80835
27150, 9169
43725, 22307
62764, 20196
90909, 37789
58863, 19827
82993, 70801
2466, 83988
21077, 77766
33495, 23429
17150, 44609
34032, 70871
17910, 44846
52793, 42944
86289, 20084
74202, 33622
33300, 43454
76150, 7447
53698, 59752
28112, 65683
41701, 93812
75008, 23430
83322, 45332
91305, 88767
52118, 28122
10570, 64673
75322, 22804
77798, 82280
14839, 87603
60081, 75637
90640, 84355
96823, 58964
64740, 67929
73862, 18580
24374, 61720
21177, 72137
7930, 28451
88821, 59351
92736, 62791
65592, 76985
61756, 23472
78322, 4604
25678, 50225
83050, 33270
47866, 10643
74338, 65203
97861, 76837
1071, 7869
66291, 83433
71531, 62890
3256, 77420
49619, 51766
19041, 13045
92506, 72690
3576, 47085
69323, 46601
57362, 35318
63806, 51375
60174, 33175
7170, 12501
54984, 89657
18150, 10436
1757, 82433
16445, 19180
80313, 61726
87024, 15782
290, 98701
48558, 29423
78510, 34563
80484, 31553
78209, 86725
38804, 37236
55113, 12454
70515, 62175
37485, 18818
42955, 78006
93998, 49746
5828, 94817
6395, 98368
32559, 92492
69281, 28014
20082, 53418
10535, 79885
1832, 89041
22633, 83737
50033, 75412
9090, 59665
69959, 30087
14926, 97230
87602, 87566
38044, 10530
91088, 10150
3788, 56417
23134, 14642
10402, 28020
77351, 16965
95519, 508
23291, 25015
98909, 82342
66159, 38342
23222, 61559
52898, 62076
18507, 51366
44783, 62289
3705, 49287
94635, 84584
80095, 74489
47984, 48653
64915, 77686
16895, 16008
42684, 81809
11417, 89647
48948, 14574
90228, 63825
54050, 19269
97818, 57778
23751, 45290
45689, 98507
90323, 91648
96851, 99002
13013, 11380
70135, 11748
52201, 78447
47944, 15008
72267, 36233
83327, 9583
10998, 39738
65384, 46899
88525, 6906
98182, 78129
51412, 22574
82690, 58329
10751, 10781
67433, 62992
27798, 31185
9685, 11428
35777, 88206
46105, 23973
87717, 22397
95653, 32910
55312, 68073
82616, 89796
50468, 91544
75190, 64175
40245, 80833
75527, 78407
14881, 40229
84714, 46106
76293, 42352
81232, 18719
5522, 84277
28638, 12335
97919, 91166
91264, 23697
77089, 73676
58049, 44208
2874, 37669
47914, 40956
64797, 27271
57038, 42474
82916, 43268
77072, 24147
43800, 94556
93441, 82316
13673, 98911
6876, 58772
32604, 76733
8619, 93758
51416, 5415
3319, 26230
31910, 15931
58164, 19737
60826, 7572
67567, 36491
24541, 86769
59758, 13292
74678, 9935
95048, 16267
13967, 37775
10096, 61746
81593, 61124
71417, 71112
24530, 72176
27093, 17583
82419, 12462
97834, 26987
14499, 44038
39243, 30013
36527, 44882
51303, 89779
18983, 57300
36643, 61796
46667, 29925
39790, 91271
73068, 54784
79056, 21923
81011, 17110
65745, 6413
35920, 3680
15164, 1691
41022, 52452
7268, 12892
41963, 71182
5885, 59796
2993, 70079
77504, 86070
32241, 16899
72831, 75887
71409, 57601
8570, 79256
94976, 84115
86828, 83626
23060, 51757
62216, 70540
87943, 43514
51481, 93252
19014, 92941
59480, 123
18847, 82143
3805, 60290
5997, 76799
1357, 58652
81829, 6024
75210, 7079
70517, 58549
17221, 1300
44153, 19646
35204, 40144
23541, 8229
53144, 19805
62158, 26026
28937, 19252
27698, 32845
76237, 30412
74022, 53027
28483, 14384
64014, 55030
43844, 20940
36300, 26577
33704, 46221
5033, 25471
6391, 28888
19801, 96092
13872, 10699
93927, 45875
39668, 34282
46609, 35358
33818, 48480
70841, 70949
71311, 76771
57296, 10059
54990, 34799
75606, 58542
56699, 43582
63563, 51755
21361, 89138
3274, 7391
80978, 64034
13359, 82517
4359, 66272
67385, 54853
5697, 99978
24963, 54444
29767, 8929
95844, 87360
93483, 19420
83411, 14512
34787, 68601
21904, 85903
52620, 91992
82510, 87322
72352, 22922
7398, 84994
99328, 65636
79937, 84859
44397, 55591
62861, 96921
99897, 60244
18473, 55150
18511, 80686
41705, 45153
80672, 59523
23313, 24189
93045, 8456
87943, 23277
50783, 45772
60256, 36492
78219, 98899
69545, 43684
12862, 99203
42557, 94668
17364, 90106
28049, 94683
70172, 88759
40131, 74692
70406, 78128
59343, 51013
1151, 59702
63508, 12824
29307, 56875
42475, 97664
99985, 54344
64637, 94807
2849, 41522
10430, 33189
48771, 46591
45452, 5343
96117, 80669
83825, 41591
70520, 96578
92753, 60084
41864, 10766
87532, 9464
84220, 84355
70634, 29881
91872, 72273
14372, 26727
24772, 3836
25315, 15883
25035, 74021
22030, 95163
46857, 40010
63146, 54536
83793, 76988
49209, 36515
32759, 33541
55950, 98426
91252, 40217
63692, 36813
54512, 93048
13221, 12969
32727, 13103
50444, 68172
80035, 9311
19301, 46177
25400, 29735
24270, 43226
49952, 79625
78066, 15167
12885, 89677
46257, 11711
69521, 75795
56276, 87707
45616, 44583
717, 32143
57034, 12912
39340, 68229
24095, 17109
28148, 93450
51801, 86176
8266, 98525
65436, 32972
19856, 51449
83879, 62469
54893, 76656
2262, 89689
73834, 96558
92157, 95522
1669, 82205
21277, 76081
14630, 24471
69806, 84876
49187, 78976
78179, 32462
56641, 55707
32670, 71350
9301, 75431
87236, 1880
54193, 68802
1203, 81492
69633, 26045
25117, 38637
40898, 6017
42592, 86354
98537, 14429
75395, 31516
44458, 38505
50124, 28772
33971, 87630
98087, 24482
38190, 73315
84302, 86650
81136, 38988
27715, 2603
14173, 75750
88074, 52549
17818, 8025
91783, 67269
10213, 42189
95585, 99635
20816, 21534
63200, 73779
5670, 73686
99818, 16437
42776, 19384
18776, 20811
17914, 25540
86336, 54339
50756, 48833
34781, 93020
66731, 9785
27425, 10446
65058, 28751
41281, 96141
21590, 87115
53992, 34332
59211, 94077
97483, 30807
20903, 61448
88259, 95396
98143, 20094
24689, 91288
11006, 27176
16399, 50428
65004, 49637
81899, 46062
56764, 63714
74551, 8125
16572, 83386
38484, 90485
88655, 23299
65356, 66956
35452, 21296
73541, 98300
35100, 95864
95555, 88399
85504, 32696
72060, 20787
39250, 9518
7895, 40503
20228, 85633
4206, 64152
70077, 89973
283, 37528
50931, 10815
29157, 63141
67279, 62706
99400, 68588
11365, 80918
37207, 49430
47169, 76598
48309, 99388
92413, 80522
81693, 97159
69976, 85941
98565, 55664
26031, 22617
3121, 48883
75074, 71691
39454, 67720
27115, 48897
60039, 17077
76357, 25369
59909, 58401
98660, 69643
53334, 33554
38566, 19561
48113, 75249
22727, 74025
30311, 22304
68418, 17014
66978, 94286
75386, 97199
72760, 13001
89474, 98396
34570, 17740
59187, 94462
40135, 85732
39247, 34778
8236, 1812
85765, 6200
94672, 45091
7441, 7244
33258, 37845
98057, 3050
34695, 86283
37634, 42749
75927, 37690
83017, 24407
49366, 40582
43252, 30397
23857, 62296
55964, 49970
28470, 5323
3281, 63592
96333, 40406
75402, 46672
81663, 90633
78579, 21032
73865, 95342
7327, 81359
49085, 71327
5087, 66817
84820, 87760
90800, 8867
97271, 60698
77085, 97640
27564, 2197
80154, 86920
25418, 76933
84055, 18215
27230, 16094
85525, 78989
8935, 20288
